participant,Pointing From,Target Building,Correct Ans,Pointing To,Angular Error
3229,Golledge,Lynch,173.9683139,167.8156,6.1527139
3229,Golledge,Tobler,147.0284471,124.8796,22.1488471
3229,Golledge,Sauer,76.21088344,74.89525,1.31563344
3229,Golledge,Snow,1.204134401,1.738213,0.534078599
3229,Golledge,Batty,173.5694617,145.0873,28.4821617
3229,Golledge,Harris,176.2022806,106.6059,69.5963806
3229,Golledge,Harvey,139.9309368,176.6141,36.6831632
3229,Snow,Harvey,119.6929579,167.3207,47.6277421
3229,Snow,Batty,90.64700942,75.3411,15.30590942
3229,Snow,Sauer,0.279262352,1.521871,1.242608648
3229,Snow,Golledge,125.8431145,119.837,6.0061145
3229,Snow,Harris,88.09346154,81.34058,6.75288154
3229,Snow,Lynch,79.44851915,60.84353,18.60498915
3229,Snow,Tobler,63.69277617,74.34088,10.64810383
3229,Sauer,Lynch,17.76205492,27.62157,9.85951508
3229,Sauer,Batty,6.744508622,20.12121,13.37670138
3229,Sauer,Harris,4.240040564,11.6268,7.386759436
3229,Sauer,Snow,89.63525726,87.38306,2.25219726
3229,Sauer,Harvey,23.09134403,51.38757,28.29622597
3229,Sauer,Golledge,51.85616181,10.62723,41.22893181
3229,Sauer,Tobler,2.713388186,48.88566,46.17227181
3229,Tobler,Harvey,147.248191,110.6134,36.634791
3229,Tobler,Snow,38.78279809,37.11739,1.66540809
3229,Tobler,Sauer,20.69981416,15.89021,4.80960416
3229,Tobler,Golledge,67.30353066,83.61702,16.31348934
3229,Tobler,Lynch,156.2355625,135.3821,20.8534625
3229,Tobler,Batty,171.0086651,152.3796,18.6290651
3229,Tobler,Harris,173.2852643,147.8801,25.4051643
3355,Batty,Harris,37.5286373,23.68817,13.8404673
3355,Batty,Harvey,93.19423766,66.67662,26.51761766
3355,Batty,Tobler,37.30802198,20.83945,16.46857198
3355,Batty,Snow,48.19947553,46.68012,1.51935553
3355,Batty,Golledge,51.76768154,40.1821,11.58558154
3355,Batty,Lynch,47.32798389,62.32983,15.00184611
3355,Batty,Sauer,30.3316951,46.32965,15.9979549
3355,Lynch,Harvey,48.19593801,61.25429,13.05835199
3355,Lynch,Golledge,3.323863738,7.777056,4.453192262
3355,Lynch,Harris,7.021704671,2.348854,4.672850671
3355,Lynch,Batty,130.6542463,134.2475,3.5932537
3355,Lynch,Tobler,17.95076442,64.25191,46.30114558
3355,Lynch,Snow,8.968174613,120.7464,111.7782254
3355,Lynch,Sauer,29.20903342,26.76009,2.44894342
3355,Harris,Snow,84.7281122,16.22159,68.5065222
3355,Harris,Lynch,114.5627943,107.7819,6.7808943
3355,Harris,Tobler,99.95984558,178.1806,78.22075442
3355,Harris,Harvey,2.146796904,0.8047857,1.342011204
3355,Harris,Batty,83.35216568,87.78167,4.42950432
3355,Harris,Golledge,77.71082192,138.2817,60.57087808
3355,Harris,Sauer,110.6574336,92.71611,17.9413236
3355,Harvey,Tobler,42.14615863,7.725781,34.42037763
3355,Harvey,Harris,4.196894849,1.819299,2.377595849
3355,Harvey,Golledge,64.9530254,19.78603,45.1669954
3355,Harvey,Batty,46.54689912,53.21749,6.67059088
3355,Harvey,Sauer,46.29205396,25.21954,21.07251396
3355,Harvey,Lynch,32.28246429,22.78537,9.49709429
3355,Harvey,Snow,66.19140238,50.21839,15.97301238
3355,Golledge,Sauer,76.21088344,70.3956,5.81528344
3355,Golledge,Lynch,173.9683139,144.0893,29.8790139
3356,Batty,Golledge,51.76768154,6.869184,44.89849754
3356,Batty,Tobler,37.30802198,10.35473,26.95329198
3356,Batty,Lynch,47.32798389,43.33051,3.99747389
3356,Batty,Harris,37.5286373,29.18512,8.3435173
3356,Batty,Harvey,93.19423766,61.67847,31.51576766
3356,Batty,Snow,48.19947553,1.848221,46.35125453
3356,Batty,Sauer,30.3316951,6.223276,24.1084191
3356,Lynch,Golledge,3.323863738,7.78142,4.457556262
3356,Lynch,Sauer,29.20903342,19.75854,9.45049342
3356,Lynch,Harvey,48.19593801,21.26325,26.93268801
3356,Lynch,Batty,130.6542463,118.25,12.4042463
3356,Lynch,Snow,8.968174613,19.75854,10.79036539
3356,Lynch,Harris,7.021704671,43.25251,36.23080533
3356,Lynch,Tobler,17.95076442,1.004052,16.94671242
3356,Harris,Tobler,99.95984558,95.21721,4.74263558
3356,Harris,Batty,83.35216568,85.78194,2.42977432
3356,Harris,Golledge,77.71082192,76.21805,1.49277192
3356,Harris,Harvey,2.146796904,8.724405,6.577608096
3356,Harris,Sauer,110.6574336,114.7165,4.0590664
3356,Harris,Lynch,114.5627943,108.7836,5.7791943
3356,Harris,Snow,84.7281122,104.2159,19.4877878
3356,Harvey,Harris,4.196894849,4.233043,0.036148151
3356,Harvey,Batty,46.54689912,6.293388,40.25351112
3356,Harvey,Snow,66.19140238,78.78249,12.59108762
3356,Harvey,Sauer,46.29205396,65.28439,18.99233604
3356,Harvey,Golledge,64.9530254,99.28282,34.3297946
3356,Harvey,Lynch,32.28246429,91.78332,59.50085571
3356,Harvey,Tobler,42.14615863,46.28386,4.13770137
3356,Golledge,Tobler,147.0284471,126.3759,20.6525471
3356,Golledge,Snow,1.204134401,3.849597,2.645462599
3356,Golledge,Harris,176.2022806,173.7451,2.4571806
3356,Golledge,Harvey,139.9309368,166.5452,26.6142632
3356,Golledge,Lynch,173.9683139,147.8628,26.1055139
3356,Golledge,Batty,173.5694617,72.89413,100.6753317
3356,Golledge,Sauer,76.21088344,143.3674,67.15651656
3356,Snow,Batty,90.64700942,74.34088,16.30612942
3356,Snow,Sauer,0.279262352,4.888962,4.609699648
3356,Snow,Tobler,63.69277617,51.84378,11.84899617
3356,Snow,Harris,88.09346154,74.34008,13.75338154
3356,Snow,Golledge,125.8431145,124.3403,1.5028145
3356,Snow,Lynch,79.44851915,89.84004,10.39152085
3356,Snow,Harvey,119.6929579,69.34214,50.3508179
3356,Sauer,Harvey,23.09134403,58.38372,35.29237597
3356,Sauer,Lynch,17.76205492,36.39015,18.62809508
3356,Sauer,Tobler,2.713388186,0.8086666,1.904721586
3356,Sauer,Harris,4.240040564,46.39029,42.15024944
3356,Sauer,Batty,6.744508622,36.88797,30.14346138
3356,Sauer,Golledge,51.85616181,106.3854,54.52923819
3356,Sauer,Snow,89.63525726,52.38812,37.24713726
3356,Tobler,Harris,173.2852643,113.1127,60.1725643
3356,Tobler,Lynch,156.2355625,95.61386,60.6217025
3356,Tobler,Sauer,20.69981416,1.69812,19.00169416
3356,Tobler,Snow,38.78279809,12.62722,26.15557809
3356,Tobler,Harvey,147.248191,61.11711,86.131081
3356,Tobler,Batty,171.0086651,122.1148,48.8938651
3356,Tobler,Golledge,67.30353066,80.61692,13.31338934
3480,Batty,Golledge,51.76768154,7.861898,43.90578354
3480,Batty,Tobler,37.30802198,8.857474,28.45054798
3480,Batty,Harris,37.5286373,37.18332,0.3453173
3480,Batty,Harvey,93.19423766,62.67787,30.51636766
3480,Batty,Sauer,30.3316951,21.68847,8.6432251
3480,Batty,Lynch,47.32798389,0.8444148,46.48356909
3480,Batty,Snow,48.19947553,47.32707,0.87240553
3480,Lynch,Snow,8.968174613,48.25085,39.28267539
3480,Lynch,Harvey,48.19593801,33.25747,14.93846801
3480,Lynch,Tobler,17.95076442,51.74892,33.79815558
3480,Lynch,Sauer,29.20903342,46.75277,17.54373658
3480,Lynch,Golledge,3.323863738,20.25891,16.93504626
3480,Lynch,Batty,130.6542463,10.27437,120.3798763
3480,Lynch,Harris,7.021704671,137.2468,130.2250953
3480,Harris,Snow,84.7281122,141.2152,56.4870878
3480,Harris,Golledge,77.71082192,114.7163,37.00547808
3480,Harris,Batty,83.35216568,77.28238,6.06978568
3480,Harris,Tobler,99.95984558,90.71658,9.24326558
3480,Harris,Sauer,110.6574336,106.2174,4.4400336
3480,Harris,Lynch,114.5627943,2.741383,111.8214113
3480,Harris,Harvey,2.146796904,111.7814,109.6346031
3480,Harvey,Lynch,32.28246429,20.22065,12.06181429
3480,Harvey,Snow,66.19140238,78.283,12.09159762
3480,Harvey,Sauer,46.29205396,59.78317,13.49111604
3480,Harvey,Tobler,42.14615863,69.78314,27.63698137
3480,Harvey,Batty,46.54689912,35.71845,10.82844912
3480,Harvey,Harris,4.196894849,7.726188,3.529293151
3480,Harvey,Golledge,64.9530254,79.28279,14.3297646
3480,Golledge,Lynch,173.9683139,105.1043,68.8640139
3480,Golledge,Sauer,76.21088344,73.39701,2.81387344
3480,Golledge,Harvey,139.9309368,50.12176,89.8091768
3480,Golledge,Tobler,147.0284471,145.3654,1.6630471
3480,Golledge,Snow,1.204134401,1.737875,0.533740599
3480,Golledge,Batty,173.5694617,158.3507,15.2187617
3480,Golledge,Harris,176.2022806,161.0671,15.1351806
3480,Snow,Lynch,79.44851915,84.34039,4.89187085
3480,Snow,Sauer,0.279262352,0.7972127,0.517950348
3480,Snow,Golledge,125.8431145,131.8341,5.9909855
3480,Snow,Batty,90.64700942,98.83971,8.19270058
3480,Snow,Tobler,63.69277617,62.34257,1.35020617
3480,Snow,Harris,88.09346154,71.84131,16.25215154
3480,Snow,Harvey,119.6929579,83.83996,35.8529979
3480,Sauer,Lynch,17.76205492,18.39175,0.62969508
3480,Sauer,Tobler,2.713388186,11.62831,8.914921814
3480,Sauer,Snow,89.63525726,89.87885,0.24359274
3480,Sauer,Harris,4.240040564,22.8891,18.64905944
3480,Sauer,Harvey,23.09134403,39.39027,16.29892597
3480,Sauer,Batty,6.744508622,7.900826,1.156317378
3480,Sauer,Golledge,51.85616181,43.38768,8.46848181
3480,Tobler,Harvey,147.248191,124.6146,22.633591
3480,Tobler,Golledge,67.30353066,73.11528,5.81174934
3480,Tobler,Lynch,156.2355625,109.1115,47.1240625
3480,Tobler,Harris,173.2852643,119.1149,54.1703643
3480,Tobler,Sauer,20.69981416,10.89578,9.80403416
3480,Tobler,Batty,171.0086651,96.61565,74.3930151
3480,Tobler,Snow,38.78279809,33.12013,5.66266809
3675,Batty,Golledge,51.76768154,76.32612,24.55843846
3675,Batty,Lynch,47.32798389,41.82792,5.50006389
3675,Batty,Tobler,37.30802198,61.8278,24.51977802
3675,Batty,Harvey,93.19423766,2.453756,90.74048166
3675,Batty,Harris,37.5286373,0.7991739,36.7294634
3675,Batty,Snow,48.19947553,46.67998,1.51949553
3675,Batty,Sauer,30.3316951,29.83355,0.4981451
3675,Lynch,Golledge,3.323863738,15.7609,12.43703626
3675,Lynch,Harris,7.021704671,6.780209,0.241495671
3675,Lynch,Tobler,17.95076442,51.24938,33.29861558
3675,Lynch,Harvey,48.19593801,23.76195,24.43398801
3675,Lynch,Sauer,29.20903342,16.26154,12.94749342
3675,Lynch,Batty,130.6542463,133.7475,3.0932537
3675,Lynch,Snow,8.968174613,11.7663,2.798125387
3675,Harris,Sauer,110.6574336,162.2792,51.6217664
3675,Harris,Harvey,2.146796904,122.7827,120.6359031
3675,Harris,Lynch,114.5627943,114.2165,0.3462943
3675,Harris,Tobler,99.95984558,8.290577,91.66926858
3675,Harris,Batty,83.35216568,126.2166,42.86443432
3675,Harris,Golledge,77.71082192,29.7843,47.92652192
3675,Harris,Snow,84.7281122,10.78919,73.9389222
3675,Harvey,Snow,66.19140238,74.28345,8.09204762
3675,Harvey,Harris,4.196894849,44.28429,40.08739515
3675,Harvey,Lynch,32.28246429,6.792607,25.48985729
3675,Harvey,Tobler,42.14615863,69.28277,27.13661137
3675,Harvey,Golledge,64.9530254,85.78257,20.8295446
3675,Harvey,Batty,46.54689912,69.7837,23.23680088
3675,Harvey,Sauer,46.29205396,8.290624,38.00142996
3675,Golledge,Tobler,147.0284471,122.8774,24.1510471
3675,Golledge,Snow,1.204134401,5.068984,3.864849599
3675,Golledge,Harvey,139.9309368,169.0301,29.0991632
3675,Golledge,Harris,176.2022806,169.3063,6.8959806
3675,Golledge,Sauer,76.21088344,69.89555,6.31533344
3675,Golledge,Batty,173.5694617,5.766534,167.8029277
3675,Golledge,Lynch,173.9683139,20.9304,153.0379139
3675,Snow,Harris,88.09346154,73.34076,14.75270154
3675,Snow,Golledge,125.8431145,144.8357,18.9925855
3675,Snow,Tobler,63.69277617,49.34161,14.35116617
3675,Snow,Harvey,119.6929579,84.34039,35.3525679
3675,Snow,Lynch,79.44851915,42.16352,37.28499915
3675,Snow,Batty,90.64700942,8.36985,82.27715942
3675,Snow,Sauer,0.279262352,121.6559,121.3766376
3675,Sauer,Batty,6.744508622,125.3816,118.6370914
3675,Sauer,Harvey,23.09134403,5.143347,17.94799703
3675,Sauer,Harris,4.240040564,22.12072,17.88067944
3675,Sauer,Lynch,17.76205492,138.6109,120.8488451
3675,Sauer,Tobler,2.713388186,1.481737,1.231651186
3675,Sauer,Golledge,51.85616181,89.37915,37.52298819
3675,Sauer,Snow,89.63525726,49.88744,39.74781726
3675,Tobler,Harvey,147.248191,137.3818,9.866391
3675,Tobler,Harris,173.2852643,107.3824,65.9028643
3675,Tobler,Sauer,20.69981416,4.912109,15.78770516
3675,Tobler,Batty,171.0086651,19.6231,151.3855651
3675,Tobler,Golledge,67.30353066,84.11723,16.81369934
3675,Tobler,Lynch,156.2355625,14.12579,142.1097725
3675,Tobler,Snow,38.78279809,38.11834,0.66445809
4003,Batty,Lynch,47.32798389,45.83023,1.49775389
4003,Batty,Golledge,51.76768154,11.70265,40.06503154
4003,Batty,Tobler,37.30802198,31.18468,6.12334198
4003,Batty,Harris,37.5286373,16.69517,20.8334673
4003,Batty,Snow,48.19947553,47.18024,1.01923553
4003,Batty,Harvey,93.19423766,83.67576,9.51847766
4003,Batty,Sauer,30.3316951,31.18398,0.8522849
4003,Lynch,Sauer,29.20903342,45.75683,16.54779658
4003,Lynch,Snow,8.968174613,24.76019,15.79201539
4003,Lynch,Tobler,17.95076442,16.26515,1.68561442
4003,Lynch,Golledge,3.323863738,14.76762,11.44375626
4003,Lynch,Harvey,48.19593801,35.25768,12.93825801
4003,Lynch,Batty,130.6542463,131.2486,0.5943537
4003,Lynch,Harris,7.021704671,40.75613,33.73442533
4003,Harris,Snow,84.7281122,82.7166,2.0115122
4003,Harris,Batty,83.35216568,75.78246,7.56970568
4003,Harris,Lynch,114.5627943,118.781,4.2182057
4003,Harris,Harvey,2.146796904,1.2698,0.876996904
4003,Harris,Tobler,99.95984558,78.2179,21.74194558
4003,Harris,Golledge,77.71082192,55.71847,21.99235192
4003,Harris,Sauer,110.6574336,64.71844,45.9389936
4003,Harvey,Harris,4.196894849,24.78536,20.58846515
4003,Harvey,Golledge,64.9530254,42.78392,22.1691054
4003,Harvey,Tobler,42.14615863,16.22073,25.92542863
4003,Harvey,Lynch,32.28246429,15.78675,16.49571429
4003,Harvey,Batty,46.54689912,1.334422,45.21247712
4003,Harvey,Snow,66.19140238,9.789163,56.40223938
4003,Harvey,Sauer,46.29205396,28.21893,18.07312396
4003,Golledge,Harvey,139.9309368,118.6014,21.3295368
4003,Golledge,Batty,173.5694617,25.92089,147.6485717
4003,Golledge,Sauer,76.21088344,75.39374,0.81714344
4003,Golledge,Tobler,147.0284471,127.3793,19.6491471
4003,Golledge,Lynch,173.9683139,4.800692,169.1676219
4003,Golledge,Harris,176.2022806,26.64121,149.5610706
4003,Golledge,Snow,1.204134401,3.642875,2.438740599
4003,Snow,Harvey,119.6929579,116.8366,2.8563579
4003,Snow,Batty,90.64700942,65.1619,25.48510942
4003,Snow,Harris,88.09346154,89.84026,1.74679846
4003,Snow,Golledge,125.8431145,119.8352,6.0079145
4003,Snow,Lynch,79.44851915,98.15927,18.71075085
4003,Snow,Sauer,0.279262352,57.34183,57.06256765
4003,Snow,Tobler,63.69277617,2.933782,60.75899417
4003,Sauer,Snow,89.63525726,112.8842,23.24894274
4003,Sauer,Batty,6.744508622,169.8695,163.1249914
4003,Sauer,Tobler,2.713388186,19.12292,16.40953181
4003,Sauer,Golledge,51.85616181,48.38798,3.46818181
4003,Sauer,Lynch,17.76205492,110.8803,93.11824508
4003,Sauer,Harris,4.240040564,27.88589,23.64584944
4003,Sauer,Harvey,23.09134403,96.8856,73.79425597
4003,Tobler,Snow,38.78279809,32.11853,6.66426809
4003,Tobler,Harvey,147.248191,143.1132,4.134991
4003,Tobler,Harris,173.2852643,54.61736,118.6679043
4003,Tobler,Golledge,67.30353066,79.61569,12.31215934
4003,Tobler,Batty,171.0086651,6.137725,164.8709401
4003,Tobler,Lynch,156.2355625,24.88888,131.3466825
4003,Tobler,Sauer,20.69981416,37.61819,16.91837584
4085,Batty,Harris,37.5286373,35.18346,2.3451773
4085,Batty,Sauer,30.3316951,12.20054,18.1311551
4085,Batty,Harvey,93.19423766,26.18646,67.00777766
4085,Batty,Lynch,47.32798389,39.83036,7.49762389
4085,Batty,Tobler,37.30802198,7.864994,29.44302798
4085,Batty,Golledge,51.76768154,10.20442,41.56326154
4085,Batty,Snow,48.19947553,3.902743,44.29673253
4085,Lynch,Batty,130.6542463,139.7476,9.0933537
4085,Lynch,Snow,8.968174613,115.2462,106.2780254
4085,Lynch,Harvey,48.19593801,37.2568,10.93913801
4085,Lynch,Golledge,3.323863738,14.76277,11.43890626
4085,Lynch,Sauer,29.20903342,7.281629,21.92740442
4085,Lynch,Harris,7.021704671,27.25605,20.23434533
4085,Lynch,Tobler,17.95076442,119.246,101.2952356
4085,Harris,Batty,83.35216568,127.7824,44.43023432
4085,Batty,Harris,37.5286373,132.7803,95.2516627
4085,Batty,Snow,48.19947553,110.7184,62.51892447
4085,Batty,Golledge,51.76768154,92.21635,40.44866846
4085,Batty,Lynch,47.32798389,121.2817,73.95371611
4085,Batty,Harvey,93.19423766,18.22081,74.97342766
4085,Batty,Sauer,30.3316951,5.794947,24.5367481
4085,Harvey,Batty,46.54689912,24.28566,22.26123912
4085,Harvey,Golledge,64.9530254,64.78334,0.1696854
4085,Harvey,Harris,4.196894849,32.28462,28.08772515
4085,Harvey,Sauer,46.29205396,69.28366,22.99160604
4085,Harvey,Lynch,32.28246429,19.28602,12.99644429
4085,Harvey,Snow,66.19140238,35.78465,30.40675238
4085,Harvey,Tobler,42.14615863,39.78487,2.36128863
4085,Golledge,Sauer,76.21088344,68.89349,7.31739344
4085,Golledge,Tobler,147.0284471,148.3626,1.3341529
4085,Golledge,Batty,173.5694617,98.89012,74.6793417
4085,Golledge,Lynch,173.9683139,94.8888,79.0795139
4085,Golledge,Harris,176.2022806,121.8788,54.3234806
4085,Golledge,Harvey,139.9309368,70.39537,69.5355668
4085,Golledge,Snow,1.204134401,4.587615,3.383480599
4085,Snow,Harris,88.09346154,41.34335,46.75011154
4085,Snow,Harvey,119.6929579,29.35042,90.3425379
4085,Snow,Sauer,0.279262352,5.211017,4.931754648
4085,Snow,Batty,90.64700942,32.34643,58.30057942
4085,Snow,Golledge,125.8431145,127.3377,1.4945855
4085,Snow,Lynch,79.44851915,77.34157,2.10694915
4085,Snow,Tobler,63.69277617,27.84575,35.84702617
4085,Sauer,Harris,4.240040564,52.11663,47.87658944
4085,Sauer,Lynch,17.76205492,44.1195,26.35744508
4085,Sauer,Golledge,51.85616181,46.88726,4.96890181
4085,Sauer,Snow,89.63525726,93.37611,3.74085274
4085,Sauer,Batty,6.744508622,48.11845,41.37394138
4085,Sauer,Harvey,23.09134403,28.12177,5.03042597
4085,Sauer,Tobler,2.713388186,12.1281,9.414711814
4085,Tobler,Harvey,147.248191,20.38985,126.858341
4085,Tobler,Lynch,156.2355625,4.417034,151.8185285
4085,Tobler,Batty,171.0086651,20.39003,150.6186351
4085,Tobler,Snow,38.78279809,40.61798,1.83518191
4085,Tobler,Sauer,20.69981416,1.029646,19.67016816
4085,Tobler,Harris,173.2852643,84.11404,89.1712243
4085,Tobler,Golledge,67.30353066,76.11614,8.81260934
4118,Batty,Harris,37.5286373,35.18299,2.3456473
4118,Batty,Sauer,30.3316951,76.32475,45.9930549
4118,Batty,Lynch,47.32798389,44.83027,2.49771389
4118,Batty,Snow,48.19947553,46.82886,1.37061553
4118,Batty,Tobler,37.30802198,50.32544,13.01741802
4118,Batty,Harvey,93.19423766,54.67949,38.51474766
4118,Batty,Golledge,51.76768154,20.19041,31.57727154
4118,Lynch,Golledge,3.323863738,10.76869,7.444826262
4118,Lynch,Snow,8.968174613,22.75888,13.79070539
4118,Lynch,Sauer,29.20903342,178.9961,149.7870666
4118,Lynch,Harris,7.021704671,6.288121,0.733583671
4118,Lynch,Tobler,17.95076442,47.25578,29.30501558
4118,Lynch,Batty,130.6542463,20.76536,109.8888863
4118,Lynch,Harvey,48.19593801,133.2465,85.05056199
4118,Harris,Lynch,114.5627943,110.2835,4.2792943
4118,Harris,Golledge,77.71082192,43.71876,33.99206192
4118,Harris,Tobler,99.95984558,56.21729,43.74255558
4118,Harris,Harvey,2.146796904,17.72033,15.5735331
4118,Harris,Batty,83.35216568,85.28371,1.93154432
4118,Harris,Snow,84.7281122,89.71644,4.9883278
4118,Harris,Sauer,110.6574336,56.71768,53.9397536
4118,Harvey,Harris,4.196894849,105.2823,101.0854052
4118,Harvey,Golledge,64.9530254,107.7829,42.8298746
4118,Harvey,Lynch,32.28246429,67.78295,35.50048571
4118,Harvey,Tobler,42.14615863,23.28597,18.86018863
4118,Harvey,Batty,46.54689912,57.28365,10.73675088
4118,Harvey,Snow,66.19140238,34.78444,31.40696238
4118,Harvey,Sauer,46.29205396,90.78278,44.49072604
4118,Golledge,Harvey,139.9309368,7.726874,132.2040628
4118,Golledge,Harris,176.2022806,23.42485,152.7774306
4118,Golledge,Batty,173.5694617,54.90163,118.6678317
4118,Golledge,Tobler,147.0284471,142.3687,4.6597471
4118,Golledge,Lynch,173.9683139,4.799834,169.1684799
4118,Golledge,Snow,1.204134401,76.39285,75.1887156
4118,Golledge,Sauer,76.21088344,12.4598,63.75108344
4118,Snow,Harvey,119.6929579,167.8169,48.1239421
4118,Snow,Batty,90.64700942,59.84203,30.80497942
4118,Snow,Golledge,125.8431145,118.8364,7.0067145
4118,Snow,Harris,88.09346154,168.1396,80.04613846
4118,Snow,Tobler,63.69277617,17.85377,45.83900617
4118,Snow,Lynch,79.44851915,59.16448,20.28403915
4118,Snow,Sauer,0.279262352,154.3312,154.0519376
4118,Sauer,Batty,6.744508622,64.38059,57.63608138
4118,Sauer,Snow,89.63525726,88.3841,1.25115726
4118,Sauer,Harvey,23.09134403,27.38814,4.29679597
4118,Sauer,Tobler,2.713388186,9.629413,6.916024814
4118,Sauer,Lynch,17.76205492,80.8838,63.12174508
4118,Sauer,Harris,4.240040564,71.3847,67.14465944
4118,Sauer,Golledge,51.85616181,45.38818,6.46798181
4118,Tobler,Sauer,20.69981416,56.61726,35.91744584
4118,Tobler,Batty,171.0086651,40.11961,130.8890551
4118,Tobler,Snow,38.78279809,47.61876,8.83596191
4118,Tobler,Harris,173.2852643,71.11776,102.1675043
4118,Tobler,Lynch,156.2355625,46.61825,109.6173125
4118,Tobler,Harvey,147.248191,14.62492,132.623271
4118,Tobler,Golledge,67.30353066,82.11702,14.81348934
4290,Batty,Snow,48.19947553,1.848856,46.35061953
4290,Batty,Harvey,93.19423766,39.68294,53.51129766
4290,Batty,Tobler,37.30802198,0.7994187,36.50860328
4290,Batty,Lynch,47.32798389,36.83316,10.49482389
4290,Batty,Sauer,30.3316951,16.69264,13.6390551
4290,Batty,Harris,37.5286373,34.68403,2.8446073
4290,Batty,Golledge,51.76768154,42.18225,9.58543154
4290,Lynch,Harris,7.021704671,5.295278,1.726426671
4290,Lynch,Tobler,17.95076442,99.24694,81.29617558
4290,Lynch,Harvey,48.19593801,33.75709,14.43884801
4290,Lynch,Snow,8.968174613,53.25264,44.28446539
4290,Lynch,Golledge,3.323863738,54.25413,50.93026626
4290,Lynch,Batty,130.6542463,137.7487,7.0944537
4290,Lynch,Sauer,29.20903342,32.25261,3.04357658
4290,Harris,Tobler,99.95984558,121.2158,21.25595442
4290,Harris,Harvey,2.146796904,49.71818,47.5713831
4290,Harris,Golledge,77.71082192,155.2808,77.56997808
4290,Harris,Sauer,110.6574336,89.71637,20.9410636
4290,Harris,Snow,84.7281122,29.28535,55.4427622
4290,Harris,Batty,83.35216568,82.28361,1.06855568
4290,Harris,Lynch,114.5627943,112.7832,1.7795943
4290,Harvey,Lynch,32.28246429,30.78523,1.49723429
4290,Harvey,Tobler,42.14615863,93.78275,51.63659137
4290,Harvey,Snow,66.19140238,65.78392,0.40748238
4290,Harvey,Sauer,46.29205396,115.783,69.49094604
4290,Harvey,Batty,46.54689912,31.71874,14.82815912
4290,Harvey,Harris,4.196894849,2.806795,1.390099849
4290,Harvey,Golledge,64.9530254,62.78477,2.1682554
4290,Golledge,Lynch,173.9683139,30.41434,143.5539739
4290,Golledge,Snow,1.204134401,1.392408,0.188273599
4290,Golledge,Tobler,147.0284471,132.8738,14.1546471
4290,Golledge,Harvey,139.9309368,31.41586,108.5150768
4290,Golledge,Harris,176.2022806,42.62759,133.5746906
4290,Golledge,Batty,173.5694617,79.89388,93.6755817
4290,Golledge,Sauer,76.21088344,169.3068,93.09591656
4290,Snow,Batty,90.64700942,70.3404,20.30660942
4290,Snow,Harris,88.09346154,19.67468,68.41878154
4290,Snow,Tobler,63.69277617,55.34314,8.34963617
4290,Snow,Sauer,0.279262352,1.808835,1.529572648
4290,Snow,Golledge,125.8431145,130.3342,4.4910855
4290,Snow,Lynch,79.44851915,43.34544,36.10307915
4290,Snow,Harvey,119.6929579,106.1581,13.5348579
4290,Sauer,Golledge,51.85616181,47.88546,3.97070181
4290,Sauer,Lynch,17.76205492,48.61692,30.85486508
4290,Sauer,Batty,6.744508622,12.62523,5.880721378
4290,Sauer,Tobler,2.713388186,7.135176,4.421787814
4290,Sauer,Harvey,23.09134403,175.0886,151.997256
4290,Sauer,Harris,4.240040564,87.88369,83.64364944
4290,Sauer,Snow,89.63525726,153.1108,63.47554274
4290,Tobler,Batty,171.0086651,171.0989,0.0902349
4290,Tobler,Sauer,20.69981416,32.11928,11.41946584
4290,Tobler,Snow,38.78279809,49.11671,10.33391191
4290,Tobler,Harvey,147.248191,35.62011,111.628081
4290,Tobler,Lynch,156.2355625,148.379,7.8565625
4290,Tobler,Harris,173.2852643,85.61408,87.6711843
4290,Tobler,Golledge,67.30353066,5.143004,62.16052666
4293,Batty,Tobler,37.30802198,42.68081,5.37278802
4293,Batty,Lynch,47.32798389,46.32742,1.00056389
4293,Batty,Snow,48.19947553,50.67942,2.47994447
4293,Batty,Harris,37.5286373,31.68431,5.8443273
4293,Batty,Harvey,93.19423766,76.67795,16.51628766
4293,Batty,Golledge,51.76768154,16.69454,35.07314154
4293,Batty,Sauer,30.3316951,48.18031,17.8486149
4293,Lynch,Harris,7.021704671,4.795465,2.226239671
4293,Lynch,Golledge,3.323863738,12.7645,9.440636262
4293,Lynch,Sauer,29.20903342,54.2483,25.03926658
4293,Lynch,Batty,130.6542463,130.7471,0.0928537
4293,Lynch,Harvey,48.19593801,44.25641,3.93952801
4293,Lynch,Snow,8.968174613,24.256,15.28782539
4293,Lynch,Tobler,17.95076442,22.2585,4.30773558
4293,Harris,Golledge,77.71082192,81.21629,3.50546808
4293,Harris,Batty,83.35216568,84.28183,0.92966432
4293,Harris,Harvey,2.146796904,19.78642,17.6396231
4293,Harris,Sauer,110.6574336,117.217,6.5595664
4293,Harris,Lynch,114.5627943,107.2831,7.2796943
4293,Harris,Snow,84.7281122,94.71704,9.9889278
4293,Harris,Tobler,99.95984558,88.71597,11.24387558
4293,Harvey,Snow,66.19140238,116.2828,50.09139762
4293,Harvey,Sauer,46.29205396,99.78306,53.49100604
4293,Harvey,Batty,46.54689912,30.71918,15.82771912
4293,Harvey,Golledge,64.9530254,116.7825,51.8294746
4293,Harvey,Harris,4.196894849,4.731061,0.534166151
4293,Harvey,Lynch,32.28246429,40.78458,8.50211571
4293,Harvey,Tobler,42.14615863,29.21856,12.92759863
